daily_gaming_hours,social_isolation_score,withdrawal_symptoms,sleep_disruption_frequency,mood_swing_frequency,continued_despite_problems,exercise_hours_weekly,academic_work_performance,mental_analysis,gaming_addiction_risk_level
0.7846436268273922,0.0612333941790991,True,3,2,False,0.3071296754007933,2,5.79,High
-1.4137264029745154,-1.373924281893535,False,1,0,False,1.3048438347969815,4,0.67,Low
-0.7158311554183545,-0.4171524978451122,False,2,2,False,1.4711295280296792,5,1.96,Low
1.6570126862725936,1.4963910702517331,True,3,4,True,-0.9677273060498914,5,7.17,High
0.226327428782463,0.5396192862033105,True,4,3,False,-1.244870128104388,5,5.54,High
-1.134568303952051,-0.8955383898693237,False,1,1,False,1.1385581415642834,4,1.44,Low
0.4356960030493116,-0.8955383898693237,True,2,3,False,-0.579727355173596,1,5.94,High
0.086748379271231,-0.4171524978451122,False,2,3,False,0.1408439821680953,2,4.71,Moderate
0.086748379271231,-0.4171524978451122,False,0,2,False,0.6397010618661891,0,4.5,Moderate
-0.0877254326178092,-0.4171524978451122,False,3,0,False,1.027701012742485,0,4.49,Moderate
0.1216431416490389,-0.4171524978451122,False,0,4,False,0.58427249745529,3,3.82,Moderate
-0.3319887692624657,-0.8955383898693237,False,2,4,False,0.4734153686334912,2,4.35,Moderate
0.9591174387164324,0.5396192862033105,True,0,0,True,-1.244870128104388,1,6.07,High
0.3310117159158872,0.5396192862033105,True,2,0,False,0.6397010618661891,1,5.09,High
-0.0179359078621933,0.0612333941790991,False,0,0,False,0.6951296262770883,4,2.28,Moderate
-0.5762521059071222,-1.373924281893535,False,0,2,False,1.41570096361878,0,3.26,Moderate
0.1565379040268469,0.5396192862033105,True,1,0,False,0.6397010618661891,3,3.8,Moderate
0.226327428782463,0.0612333941790991,True,3,3,False,-0.9677273060498914,3,5.79,High
-0.3319887692624657,0.0612333941790991,False,1,4,False,0.3625582398116924,4,3.65,Moderate
-0.3319887692624657,-0.8955383898693237,False,2,4,False,-0.0254417110646025,3,4.13,Moderate
-0.8205154425517786,-1.373924281893535,False,4,3,False,-0.1362988398864013,1,4.77,Moderate
-0.1226201949956174,0.5396192862033105,False,2,4,False,0.8614153195097867,0,5.82,High
1.0986964882276649,0.5396192862033105,False,0,4,False,0.1408439821680953,5,4.27,Moderate
-0.0877254326178092,0.5396192862033105,False,3,2,False,-0.9122987416389924,1,5.9,High
-0.1226201949956174,0.0612333941790991,False,0,4,False,-0.2471559687082001,0,5.52,High
0.086748379271231,0.0612333941790991,False,4,2,False,-0.9122987416389924,0,6.54,High
2.2502236466953303,2.453162854300156,True,3,3,False,-1.5774415145697844,1,9.44,Severe
0.7148541020717757,0.5396192862033105,True,2,3,False,-0.9677273060498914,0,7.37,High
0.5403802901827357,-0.4171524978451122,False,0,2,True,-1.1340129992825894,3,4.58,Moderate
-1.727779264374788,-1.373924281893535,False,1,3,False,2.3579865586040683,2,1.73,Low
-0.5413573435293142,-0.4171524978451122,False,0,1,False,-0.3580130975299989,4,2.44,Moderate
0.086748379271231,-0.4171524978451122,False,4,4,False,-0.8014416128171935,5,4.69,Moderate
1.342959824872321,0.5396192862033105,True,2,3,False,-0.6905844839953947,0,7.71,High
1.4825388743835533,1.9747769622759448,True,2,1,True,-0.5242987907626968,1,7.64,High
-1.5882002148635557,-1.373924281893535,False,3,0,False,0.0854154177571957,2,2.53,Moderate
-0.0528306702400013,-0.4171524978451122,False,3,4,False,-0.4688702263517977,5,4.15,Moderate
-0.471567818773698,0.5396192862033105,False,4,0,False,-0.2471559687082001,1,5.04,High
-0.5413573435293142,0.5396192862033105,False,1,2,False,0.8614153195097867,0,4.65,Moderate
0.4008012406715033,0.0612333941790991,False,0,3,False,-0.1917274042973009,4,3.84,Moderate
0.4705907654271195,-0.8955383898693237,False,3,3,False,-0.0254417110646025,5,3.84,Moderate
0.0169588545156148,0.0612333941790991,False,1,1,False,0.3625582398116924,1,4.34,Moderate
0.7497488644495842,0.0612333941790991,False,4,2,True,-0.0254417110646025,5,4.75,Moderate
-0.7507259177961624,-0.4171524978451122,False,1,2,False,-0.2471559687082001,2,3.69,Moderate
-1.69288450199698,-1.373924281893535,False,1,2,False,1.360272399207881,2,1.89,Low
-0.3319887692624657,-0.4171524978451122,False,0,1,False,0.0299868533462965,1,3.73,Moderate
-0.506462581151506,-0.4171524978451122,False,3,3,False,1.3048438347969815,5,2.76,Moderate
0.4008012406715033,0.0612333941790991,False,4,0,False,-0.8014416128171935,5,3.96,Moderate
1.4127493496279369,0.5396192862033105,False,4,3,True,-1.854584336624281,5,6.52,High
-1.2741473534632832,-0.4171524978451122,False,1,2,False,1.9145580433168743,2,2.37,Moderate
-0.3668835316402739,-0.8955383898693237,False,0,0,False,-0.0254417110646025,0,3.67,Moderate
-0.4017782940180818,0.0612333941790991,False,1,3,False,-0.5242987907626968,0,5.44,High
-0.7856206801739705,-0.8955383898693237,False,3,2,False,0.2517011109898941,0,4.69,Moderate
-0.5762521059071222,0.5396192862033105,False,2,0,False,0.1408439821680953,2,3.78,Moderate
-0.8205154425517786,-0.8955383898693237,False,2,0,False,1.6374152212623776,0,3.2,Moderate
0.5752750525605437,1.018005178227522,True,1,2,True,-0.413441661940898,1,6.51,High
-0.2970940068846577,-0.4171524978451122,False,1,4,False,-0.7460130484062943,4,3.95,Moderate
-0.8554102049295865,-1.373924281893535,False,0,4,False,0.0854154177571957,0,4.22,Moderate
-0.7856206801739705,-0.8955383898693237,False,1,0,False,-0.4688702263517977,4,2.11,Moderate
-0.5413573435293142,-0.8955383898693237,False,4,1,False,0.6951296262770883,0,4.68,Moderate
-0.1226201949956174,0.0612333941790991,False,0,2,False,-0.3025845331190993,4,3.22,Moderate
-1.2741473534632832,-1.373924281893535,False,3,2,False,0.972272448331585,2,2.95,Moderate
-0.3319887692624657,-0.4171524978451122,False,0,1,False,0.6397010618661891,2,3.03,Moderate
0.6799593396939677,0.0612333941790991,True,0,0,False,-1.189441563693489,1,5.35,High
-1.5882002148635557,-1.373924281893535,False,2,2,False,1.41570096361878,0,3.11,Moderate
-1.4137264029745154,-0.8955383898693237,False,0,3,False,0.3625582398116924,4,1.87,Low
-0.7158311554183545,-0.8955383898693237,False,0,2,False,0.8614153195097867,2,2.74,Moderate
1.1684860129832806,0.5396192862033105,False,3,3,True,-1.7991557722133815,1,7.77,High
-0.4017782940180818,-0.4171524978451122,False,3,1,False,1.027701012742485,4,2.81,Moderate
-0.8554102049295865,-0.8955383898693237,False,3,2,False,0.0854154177571957,4,2.97,Moderate
0.0169588545156148,0.0612333941790991,False,2,4,False,0.8059867550988875,4,4.0,Moderate
-0.2621992445068495,-0.4171524978451122,False,3,2,False,1.1939867059751823,0,4.87,Moderate
0.226327428782463,0.0612333941790991,False,2,2,False,-0.3580130975299989,5,3.64,Moderate
-0.7158311554183545,-1.373924281893535,False,3,0,False,0.1408439821680953,0,4.0,Moderate
0.8195383892052001,0.5396192862033105,False,1,4,True,-0.6351559195844956,0,7.16,High
0.5403802901827357,0.5396192862033105,True,2,2,False,-1.411155821337086,1,6.71,High
-0.0528306702400013,-0.4171524978451122,False,3,4,False,-0.5242987907626968,0,6.35,High
-0.2273044821290415,-0.4171524978451122,False,0,4,False,-0.1362988398864013,5,3.01,Moderate
-0.0528306702400013,0.5396192862033105,False,1,1,False,0.1962725465789944,4,3.26,Moderate
-0.1575149573734254,0.0612333941790991,False,0,4,False,0.0854154177571957,1,4.91,Moderate
-0.0528306702400013,-0.8955383898693237,False,4,0,False,-0.8014416128171935,0,5.39,High
-1.134568303952051,-1.373924281893535,False,4,0,False,1.0831295771533842,4,1.84,Low
-1.4835159277301315,-1.373924281893535,False,3,4,False,0.0299868533462965,2,3.79,Moderate
-1.902253076263828,-1.373924281893535,False,0,0,False,0.7505581906879883,4,0.27,Low
-0.2273044821290415,0.0612333941790991,False,3,1,False,0.0299868533462965,0,5.32,High
-1.7975687891304042,-1.373924281893535,False,4,1,False,0.7505581906879883,4,1.79,Low
-0.471567818773698,-0.4171524978451122,False,4,0,False,1.1385581415642834,4,2.71,Moderate
-1.7626740267525958,-1.373924281893535,False,1,4,False,0.417986804222592,2,2.83,Moderate
-0.7507259177961624,-0.8955383898693237,False,4,0,False,0.0299868533462965,0,4.53,Moderate
-0.7507259177961624,-0.8955383898693237,False,1,4,False,0.0854154177571957,4,3.05,Moderate
0.4008012406715033,-0.8955383898693237,True,1,3,False,-0.8014416128171935,0,6.16,High
-1.4137264029745154,-1.373924281893535,False,2,4,False,0.2517011109898941,4,2.58,Moderate
-1.5184106901079395,-1.373924281893535,False,1,2,False,1.360272399207881,4,1.15,Low
0.6799593396939677,0.5396192862033105,False,1,1,False,-1.189441563693489,1,5.7,High
-0.7856206801739705,0.5396192862033105,False,3,1,False,1.3048438347969815,4,2.83,Moderate
-0.2273044821290415,-0.4171524978451122,False,1,0,False,0.1962725465789944,0,4.17,Moderate
-1.832463551508212,-1.373924281893535,False,3,2,False,0.5288439330443908,0,3.61,Moderate
-0.1575149573734254,0.5396192862033105,False,0,3,False,-0.8568701772280927,4,3.94,Moderate
-0.1226201949956174,0.0612333941790991,False,1,0,False,-0.0254417110646025,0,4.55,Moderate
-0.0528306702400013,0.5396192862033105,False,2,3,False,-0.3025845331190993,1,5.66,High
-0.8205154425517786,0.0612333941790991,False,4,2,False,1.2494152703860817,2,4.07,Moderate
0.6101698149383519,0.5396192862033105,False,2,3,False,0.4734153686334912,0,6.23,High
1.0289069634720482,1.018005178227522,True,1,3,False,-0.3025845331190993,3,5.92,High
1.1684860129832806,1.018005178227522,False,0,3,False,-0.6905844839953947,0,6.77,High
-0.0877254326178092,-0.4171524978451122,False,0,2,False,-0.8568701772280927,0,5.02,High
0.3310117159158872,-0.4171524978451122,True,4,4,False,-0.8014416128171935,1,7.04,High
-0.7158311554183545,-0.8955383898693237,False,3,3,False,-0.1917274042973009,1,4.79,Moderate
0.4705907654271195,0.5396192862033105,False,4,0,False,0.58427249745529,0,5.79,High
-0.9251997296852028,-0.4171524978451122,False,1,3,False,0.5288439330443908,4,2.65,Moderate
-0.2273044821290415,-0.4171524978451122,False,4,2,False,1.1939867059751823,1,4.75,Moderate
-0.5413573435293142,-0.8955383898693237,False,0,4,False,0.8614153195097867,5,2.14,Moderate
-0.9251997296852028,-1.373924281893535,False,1,3,False,1.6928437856732768,4,1.73,Low
-0.1575149573734254,1.018005178227522,False,0,0,False,-0.1917274042973009,1,4.29,Moderate
-1.7975687891304042,-1.373924281893535,False,4,0,False,2.4134151230149685,4,0.78,Low
0.1914326664046551,-0.8955383898693237,False,1,1,False,0.6951296262770883,1,3.9,Moderate
-1.4137264029745154,-0.4171524978451122,False,4,0,False,0.6951296262770883,2,3.09,Moderate
-0.8554102049295865,-0.4171524978451122,False,2,1,False,-0.4688702263517977,4,2.84,Moderate
0.0518536168934227,0.0612333941790991,False,2,3,False,0.0854154177571957,0,5.79,High
-0.2621992445068495,-0.4171524978451122,False,2,1,False,-0.0254417110646025,5,2.65,Moderate
0.5752750525605437,0.5396192862033105,True,1,2,True,-1.355727256926187,4,5.41,High
-1.064778779196435,-1.373924281893535,False,2,0,False,0.0299868533462965,0,3.51,Moderate
0.7148541020717757,1.018005178227522,False,4,3,True,-1.5774415145697844,5,6.11,High
0.1565379040268469,0.5396192862033105,True,0,3,False,-0.0808702754755022,1,5.57,High
-0.5413573435293142,1.018005178227522,False,4,1,False,1.1939867059751823,0,5.29,High
0.4008012406715033,0.0612333941790991,True,3,0,False,-0.9122987416389924,5,4.16,Moderate
-1.5533054524857477,-1.373924281893535,False,4,3,False,0.3625582398116924,2,3.59,Moderate
-0.6460416306627383,0.0612333941790991,False,4,4,False,1.41570096361878,1,5.14,High
-1.69288450199698,-1.373924281893535,False,2,1,False,1.2494152703860817,0,2.81,Moderate
-0.1226201949956174,0.5396192862033105,False,3,0,False,1.027701012742485,0,4.88,Moderate
-1.2741473534632832,-1.373924281893535,False,2,0,False,1.9145580433168743,0,2.54,Moderate
-1.2392525910854753,-0.8955383898693237,False,1,1,False,1.748272350084176,2,1.97,Low
1.4127493496279369,1.4963910702517331,True,3,0,False,-0.0254417110646025,3,6.0,High
-0.1226201949956174,0.0612333941790991,False,1,1,False,0.0854154177571957,5,2.62,Moderate
-1.4835159277301315,-1.373924281893535,False,0,3,False,2.191700865371371,0,2.55,Moderate
0.6450645773161598,0.5396192862033105,False,1,3,True,0.417986804222592,5,4.11,Moderate
-0.9600944920630108,-1.373924281893535,False,1,0,False,1.1385581415642834,0,2.81,Moderate
-1.727779264374788,-1.373924281893535,False,2,4,False,0.9168438839206858,0,3.8,Moderate
-0.6460416306627383,-0.4171524978451122,False,3,4,False,1.2494152703860817,1,4.71,Moderate
-0.9949892544408188,-0.4171524978451122,False,2,4,False,1.3048438347969815,1,4.15,Moderate
0.1914326664046551,0.5396192862033105,True,3,4,False,-0.2471559687082001,5,5.08,High
0.0518536168934227,-0.4171524978451122,False,4,0,False,0.417986804222592,2,4.28,Moderate
0.0169588545156148,-0.4171524978451122,False,2,3,False,-0.579727355173596,0,5.85,High
-1.0298840168186267,0.0612333941790991,False,4,4,False,0.8059867550988875,0,5.56,High
0.3310117159158872,0.5396192862033105,True,1,0,False,-0.5242987907626968,1,5.31,High
0.7846436268273922,0.5396192862033105,False,3,4,False,-1.244870128104388,5,5.51,High
0.3659064782936954,0.0612333941790991,True,1,4,False,-0.413441661940898,2,5.8,High
1.1684860129832806,1.018005178227522,True,0,0,True,-1.3002986925152875,2,6.02,High
-0.0528306702400013,0.0612333941790991,False,3,0,False,-0.8568701772280927,0,5.54,High
-1.3439368782188994,-0.8955383898693237,False,2,1,False,1.5819866568514784,4,1.39,Low
-0.6809363930405462,-0.4171524978451122,False,0,4,False,1.0831295771533842,2,3.46,Moderate
-0.5413573435293142,0.5396192862033105,False,0,3,False,0.1962725465789944,0,4.94,Moderate
-0.471567818773698,-0.8955383898693237,False,2,0,False,0.6397010618661891,5,1.71,Low
-1.2741473534632832,-1.373924281893535,False,0,0,False,1.027701012742485,4,0.6,Low
-0.5413573435293142,-1.373924281893535,False,3,1,False,-0.8014416128171935,0,4.83,Moderate
-0.7507259177961624,-0.4171524978451122,False,0,4,False,0.972272448331585,2,3.45,Moderate
-1.5533054524857477,-1.373924281893535,False,3,0,False,0.3625582398116924,2,2.43,Moderate
0.5054855278049275,-0.4171524978451122,True,0,0,False,-0.0254417110646025,5,2.77,Moderate
-0.5762521059071222,-0.8955383898693237,False,4,4,False,0.0854154177571957,1,5.35,High
-0.5413573435293142,0.0612333941790991,False,2,1,False,-0.0808702754755022,1,4.42,Moderate
-1.3439368782188994,-1.373924281893535,False,4,3,False,1.5819866568514784,0,4.08,Moderate
-0.2970940068846577,-0.8955383898693237,False,1,0,False,1.027701012742485,1,3.11,Moderate
0.6450645773161598,0.5396192862033105,True,3,2,True,-1.244870128104388,1,7.3,High
-1.3439368782188994,-1.373924281893535,False,0,4,False,2.0254151721386724,1,2.58,Moderate
0.5752750525605437,1.018005178227522,True,3,3,True,-1.6328700789806836,5,6.17,High
0.7846436268273922,-0.4171524978451122,True,0,4,True,0.5288439330443908,0,6.36,High
-0.2970940068846577,0.0612333941790991,False,4,4,False,0.8614153195097867,5,3.89,Moderate
-0.9251997296852028,-0.4171524978451122,False,2,2,False,1.360272399207881,1,3.59,Moderate
-0.6460416306627383,-1.373924281893535,False,2,2,False,-0.3025845331190993,0,4.54,Moderate
0.1216431416490389,0.0612333941790991,True,4,4,False,-0.413441661940898,3,6.06,High
-1.69288450199698,-1.373924281893535,False,1,4,False,2.4134151230149685,2,2.02,Moderate
0.3310117159158872,0.5396192862033105,True,4,2,False,-1.355727256926187,1,7.12,High
-1.204357828707667,-0.8955383898693237,False,0,2,False,1.6928437856732768,2,2.02,Moderate
-0.0877254326178092,-0.8955383898693237,False,4,1,False,-0.6905844839953947,5,3.43,Moderate
0.086748379271231,0.0612333941790991,False,2,0,False,-0.579727355173596,1,4.8,Moderate
0.7497488644495842,1.018005178227522,True,2,3,True,-1.6328700789806836,4,6.44,High
0.5752750525605437,0.0612333941790991,True,1,3,False,-0.8014416128171935,0,6.7,High
0.7497488644495842,0.5396192862033105,True,2,1,True,0.5288439330443908,5,4.28,Moderate
-1.7975687891304042,-1.373924281893535,False,2,3,False,0.3625582398116924,2,2.83,Moderate
0.7846436268273922,1.018005178227522,False,4,2,False,-0.8568701772280927,5,5.26,High
0.2612221911602713,0.0612333941790991,False,0,0,False,0.6951296262770883,1,3.79,Moderate
0.7846436268273922,0.5396192862033105,True,3,3,False,-0.8014416128171935,5,5.47,High
-1.5533054524857477,-1.373924281893535,False,4,3,False,0.3625582398116924,0,4.46,Moderate
0.0518536168934227,-0.4171524978451122,False,3,0,False,-0.2471559687082001,4,3.41,Moderate
-0.1226201949956174,0.0612333941790991,False,1,4,False,-1.023155870460791,1,5.71,High
-1.623094977241364,-1.373924281893535,False,0,4,False,0.58427249745529,4,1.7,Low
0.1216431416490389,-0.4171524978451122,False,1,2,False,-0.579727355173596,1,4.91,Moderate
-0.7856206801739705,-0.8955383898693237,False,3,1,False,1.027701012742485,1,3.63,Moderate
-0.0528306702400013,0.0612333941790991,False,1,0,False,0.7505581906879883,0,4.26,Moderate
1.0986964882276649,0.5396192862033105,False,2,0,True,-0.0254417110646025,1,5.79,High
0.4705907654271195,1.4963910702517331,True,4,3,True,-0.0254417110646025,3,6.77,High
-0.1226201949956174,0.0612333941790991,False,2,1,False,-0.0254417110646025,0,5.13,High
-1.7626740267525958,-1.373924281893535,False,3,3,False,1.360272399207881,2,2.71,Moderate
-0.6809363930405462,-0.8955383898693237,False,0,0,False,-0.1917274042973009,1,3.08,Moderate
0.4356960030493116,0.0612333941790991,False,0,2,False,0.0854154177571957,1,4.76,Moderate
-0.471567818773698,0.0612333941790991,False,2,0,False,-0.3025845331190993,1,4.27,Moderate
0.4356960030493116,0.5396192862033105,True,1,3,False,0.0854154177571957,4,4.68,Moderate
1.831486498161634,1.018005178227522,True,1,0,False,-1.355727256926187,5,5.22,High
-0.5413573435293142,0.5396192862033105,False,0,0,False,-0.2471559687082001,4,2.52,Moderate
0.8893279139608159,1.018005178227522,False,2,1,False,-0.1917274042973009,0,6.35,High
-0.471567818773698,-0.4171524978451122,False,4,3,False,0.6397010618661891,1,5.11,High
0.086748379271231,-0.8955383898693237,False,1,1,False,-0.579727355173596,0,4.82,Moderate
-0.2621992445068495,-0.4171524978451122,False,0,4,False,-0.1362988398864013,2,4.29,Moderate
-1.2392525910854753,-0.8955383898693237,False,0,0,False,0.6951296262770883,5,0.55,Low
-1.69288450199698,-1.373924281893535,False,3,1,False,2.3025579941931693,0,2.64,Moderate
-0.8554102049295865,-0.8955383898693237,False,2,4,False,1.360272399207881,1,4.02,Moderate
-0.506462581151506,-0.8955383898693237,False,0,2,False,-0.1917274042973009,0,4.22,Moderate
0.7846436268273922,0.0612333941790991,False,2,1,True,-0.8014416128171935,3,5.11,High
0.086748379271231,0.0612333941790991,False,1,2,False,0.3625582398116924,2,4.24,Moderate
-1.2392525910854753,-1.373924281893535,False,0,3,False,-0.1917274042973009,4,2.03,Moderate
-0.9600944920630108,-1.373924281893535,False,1,4,False,0.8614153195097867,2,3.22,Moderate
0.2961169535380792,1.018005178227522,False,2,0,False,-0.579727355173596,5,3.63,Moderate
-1.5882002148635557,-0.8955383898693237,False,1,1,False,1.1385581415642834,0,2.86,Moderate
0.5403802901827357,1.018005178227522,False,4,2,False,0.4734153686334912,0,6.68,High
-0.471567818773698,0.0612333941790991,False,0,4,False,1.027701012742485,0,4.71,Moderate
-0.471567818773698,0.0612333941790991,False,3,2,False,0.3071296754007933,4,3.57,Moderate
-0.5762521059071222,-0.4171524978451122,False,4,2,False,0.0299868533462965,1,5.01,High
-0.8903049673073946,-0.4171524978451122,False,2,1,False,-0.4688702263517977,4,2.82,Moderate
-0.2621992445068495,-0.8955383898693237,False,0,0,False,0.7505581906879883,5,1.23,Low
0.0169588545156148,1.018005178227522,False,2,0,False,0.58427249745529,1,4.66,Moderate
-0.1575149573734254,-0.4171524978451122,False,4,3,False,-0.2471559687082001,4,4.41,Moderate
0.0169588545156148,0.0612333941790991,False,4,3,False,-0.8568701772280927,4,5.01,High
0.5752750525605437,-0.4171524978451122,False,2,0,True,0.0299868533462965,5,3.23,Moderate
-0.0528306702400013,1.018005178227522,False,2,1,False,-0.5242987907626968,3,4.51,Moderate
-1.064778779196435,-1.373924281893535,False,2,0,False,0.8059867550988875,2,2.3,Moderate
0.3659064782936954,0.0612333941790991,True,0,1,False,0.1962725465789944,1,4.81,Moderate
0.2612221911602713,0.0612333941790991,True,3,4,False,0.417986804222592,1,6.38,High
-1.2741473534632832,-0.4171524978451122,False,0,1,False,0.972272448331585,1,2.64,Moderate
-0.0877254326178092,-0.4171524978451122,False,3,3,False,-0.7460130484062943,2,5.26,High
-0.0877254326178092,-0.4171524978451122,False,1,3,False,0.1962725465789944,4,3.4,Moderate
-0.471567818773698,0.0612333941790991,False,2,3,False,-0.8014416128171935,4,4.06,Moderate
-0.5413573435293142,0.0612333941790991,False,3,3,False,0.6397010618661891,0,5.41,High
-0.3319887692624657,-0.8955383898693237,False,2,4,False,1.0831295771533842,4,3.21,Moderate
-0.1924097197512336,0.0612333941790991,False,3,2,False,-0.579727355173596,0,5.9,High
-0.4017782940180818,-0.4171524978451122,False,1,4,False,-0.8014416128171935,5,3.46,Moderate
0.2961169535380792,-0.4171524978451122,False,2,3,False,0.6951296262770883,5,3.32,Moderate
-1.5533054524857477,-0.8955383898693237,False,2,2,False,1.9145580433168743,2,2.25,Moderate
0.086748379271231,-0.8955383898693237,False,3,1,False,-0.4688702263517977,0,5.35,High
-0.9949892544408188,-1.373924281893535,False,4,0,False,1.1939867059751823,2,2.76,Moderate
1.0986964882276649,1.018005178227522,False,0,4,True,-1.7991557722133815,1,7.35,High
0.0518536168934227,1.018005178227522,False,3,3,False,0.8614153195097867,0,6.16,High
0.1565379040268469,0.5396192862033105,False,2,2,False,-0.7460130484062943,5,3.97,Moderate
-0.2970940068846577,-0.8955383898693237,False,1,0,False,1.1385581415642834,5,1.33,Low
0.4356960030493116,-0.4171524978451122,True,4,2,False,-0.6351559195844956,1,6.46,High
-1.5184106901079395,-0.8955383898693237,False,3,2,False,1.0831295771533842,2,2.93,Moderate
-0.61114686828493,0.0612333941790991,False,3,0,False,0.3625582398116924,4,2.87,Moderate
-0.5762521059071222,0.0612333941790991,False,1,4,False,0.0299868533462965,0,5.36,High
-1.623094977241364,-1.373924281893535,False,3,3,False,0.6397010618661891,4,2.26,Moderate
0.1914326664046551,-0.8955383898693237,True,4,0,False,-0.1917274042973009,1,5.31,High
0.1216431416490389,-0.8955383898693237,True,0,4,False,-1.0785844348716902,4,4.34,Moderate
0.7497488644495842,1.018005178227522,True,0,3,False,-0.8014416128171935,5,4.78,Moderate
1.0986964882276649,1.018005178227522,True,1,0,True,-0.1917274042973009,5,4.48,Moderate
-0.7507259177961624,-1.373924281893535,False,0,0,False,1.1939867059751823,2,1.78,Low
0.6450645773161598,0.5396192862033105,True,2,3,True,-0.3580130975299989,5,5.17,High
-0.0528306702400013,0.0612333941790991,False,0,1,False,-0.413441661940898,5,2.59,Moderate
-0.7507259177961624,-0.8955383898693237,False,4,4,False,0.4734153686334912,4,3.75,Moderate
0.1216431416490389,0.0612333941790991,True,0,1,False,0.0854154177571957,1,4.68,Moderate
-0.9251997296852028,-1.373924281893535,False,4,0,False,0.3071296754007933,1,3.63,Moderate
0.086748379271231,0.5396192862033105,False,2,0,False,-1.023155870460791,0,5.64,High
0.7148541020717757,0.0612333941790991,False,4,2,True,-0.9677273060498914,1,6.87,High
-1.902253076263828,-1.373924281893535,False,2,4,False,2.0254151721386724,4,1.45,Low
-0.8554102049295865,-0.4171524978451122,False,2,2,False,1.5265580924405784,0,4.01,Moderate
-1.4486211653523235,-0.8955383898693237,False,0,3,False,1.9145580433168743,0,2.91,Moderate
1.2382755377388963,1.018005178227522,False,0,4,True,-2.0762985942678784,1,7.57,High
-0.6460416306627383,0.0612333941790991,False,1,3,False,0.3625582398116924,5,2.7,Moderate
-0.9251997296852028,-1.373924281893535,False,0,0,False,0.6397010618661891,0,2.76,Moderate
-0.8205154425517786,-0.8955383898693237,False,3,4,False,1.2494152703860817,4,3.07,Moderate
-0.471567818773698,0.0612333941790991,False,3,4,False,1.2494152703860817,0,5.48,High
-0.8205154425517786,-0.4171524978451122,False,3,4,False,0.3071296754007933,3,4.13,Moderate
-0.61114686828493,-0.8955383898693237,False,2,0,False,-0.3025845331190993,1,3.76,Moderate
1.831486498161634,1.4963910702517331,False,2,3,False,-1.688298643391583,5,6.3,High
0.9591174387164324,1.018005178227522,False,1,4,False,-0.6351559195844956,5,5.0,Moderate
-1.3439368782188994,-1.373924281893535,False,1,2,False,1.41570096361878,4,1.25,Low
-0.506462581151506,-0.8955383898693237,False,1,0,False,1.2494152703860817,2,2.43,Moderate
-0.4017782940180818,-0.8955383898693237,False,0,2,False,-0.6351559195844956,4,2.75,Moderate
-1.099673541574243,-1.373924281893535,False,4,2,False,1.1939867059751823,0,4.14,Moderate
0.3310117159158872,1.018005178227522,False,1,4,False,-0.3025845331190993,3,5.27,High
-0.471567818773698,-0.8955383898693237,False,3,4,False,1.2494152703860817,1,4.63,Moderate
-1.5533054524857477,-1.373924281893535,False,3,3,False,0.0299868533462965,2,3.45,Moderate
0.7497488644495842,1.018005178227522,False,2,2,False,-1.6328700789806836,2,6.3,High
-0.1226201949956174,-0.4171524978451122,False,0,3,False,-0.9677273060498914,1,4.9,Moderate
0.8195383892052001,1.9747769622759448,True,0,0,False,-1.854584336624281,5,4.83,Moderate
-0.7856206801739705,-1.373924281893535,False,1,0,False,0.5288439330443908,4,1.46,Low
-0.8554102049295865,-1.373924281893535,False,0,0,False,0.417986804222592,4,1.17,Low
0.086748379271231,0.0612333941790991,False,4,0,False,0.6951296262770883,1,4.82,Moderate
0.1914326664046551,0.5396192862033105,True,2,3,False,-0.3025845331190993,4,4.96,Moderate
-0.0877254326178092,0.0612333941790991,False,3,3,False,-0.1917274042973009,0,6.1,High
0.1565379040268469,-0.4171524978451122,True,1,0,False,-0.0808702754755022,0,5.0,Moderate
-0.6460416306627383,-0.8955383898693237,False,3,2,False,-0.1917274042973009,0,4.99,Moderate
-0.471567818773698,-0.8955383898693237,False,2,1,False,-0.5242987907626968,5,2.5,Moderate
-0.7856206801739705,-0.8955383898693237,False,0,1,False,0.1408439821680953,5,1.41,Low
-0.3668835316402739,-1.373924281893535,False,2,4,False,-0.6351559195844956,1,5.03,High
0.5752750525605437,1.018005178227522,True,4,0,True,0.1408439821680953,5,4.82,Moderate
-1.4137264029745154,-1.373924281893535,False,4,0,False,1.3048438347969815,0,3.28,Moderate
0.0169588545156148,0.0612333941790991,False,4,2,False,-0.9677273060498914,1,6.08,High
0.0518536168934227,-0.8955383898693237,False,2,1,False,-0.0254417110646025,0,4.84,Moderate
0.7846436268273922,1.018005178227522,True,1,3,True,-0.6351559195844956,1,7.05,High
-1.0298840168186267,-1.373924281893535,False,1,4,False,0.5288439330443908,5,2.01,Moderate
-0.6460416306627383,-0.4171524978451122,False,2,4,False,0.6951296262770883,1,4.67,Moderate
-0.2621992445068495,-0.4171524978451122,False,2,1,False,0.1408439821680953,0,4.75,Moderate
-0.61114686828493,-0.8955383898693237,False,1,4,False,1.41570096361878,5,2.14,Moderate
1.831486498161634,1.9747769622759448,True,4,2,False,-1.023155870460791,1,8.69,Severe
0.854433151583008,0.5396192862033105,True,1,2,True,-0.7460130484062943,5,4.91,Moderate
0.2961169535380792,0.0612333941790991,True,3,2,False,0.8059867550988875,3,4.78,Moderate
0.0169588545156148,0.5396192862033105,False,3,1,False,0.0299868533462965,0,5.71,High
